"","X16058","X16199","X16208","X16061","X16192","X16200","X16216","X16062","X16193","X16202","X16057","X16063","X16194","X16203","X16053","X16064","X16195","X16204","X16198","X16054","X16196","X16205","X16207","X16055","X16197","X16206","X16052","X16201","X16059","X16209","X16060","X16210","X16211","X16212","X16218","X16213","X16214","X16857","X16817","X16859","X16835","X16860","X16839","X17063","X16842","X17065","X16844","X17069","X16848","X16852","X17131","X16846","X16841","X16847","X16853","X17134","X16849","X16843","X16850","X17067","X17136","X16851","X17138","X16855","X17070","X17137","X16854","X17140","X16858","X17072","X16832","X16861","X17145","X18003","X17064","X17132","X16836","X17062","X16833","X17146","X17066","X17073","X16837","X16834","X17143","X17075","X16840","X16838","X16845","X17147","X18018","X17165","X18016","X17156","X17076","X17164","X17133","X17166","X17139","X18004","X18006","X17142","X18007","X17135","X18008","X17150","X18010","X17157","X17141","X18012","X18014","X17155","X18011","X17144","X18015","X17152","X18939","X18936","X18941","X18943","X25998","X18950","X18948","X26007","X16591","X25992","X25993","X26004","X26003","X26018","X18942","X18940","X25996","X18937","X18945","X26008","X26011","X18949","X26017","X26010","X26020","X16589","X26000","X26012","X18944","X26001","X26009","X26006","X26002","X26021","X26013","X26015","X26019","X25994","X26014","X16787","X16588","X25995","X26016","X18938","X26005","X16785"
"Geoalkalibacter",1.85013876040703e-05,0,0,0,0,0,0,1.05703491328662e-05,0,0,0,0,0,0,0,8.64400518251331e-06,1.06307792558061e-05,0,1.84156081319308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66437239735729e-05,0,0,0,2.0021660147698e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98199342725491e-05,0,0,0,1.37545751955429e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22717062473656e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74419830966902e-05,0,0,0,0,0,0,6.66949806811148e-06,0,0,0,0,0,0,8.4550317494651e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07627188350605e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67357963534008e-06,0,0,0
"Geobacillus",4.49360015047141e-06,0,0,2.8923989342163e-06,1.296600777377e-06,0,1.01483450816902e-05,2.67863391009902e-06,7.18427207662151e-06,0,0,2.23329507969564e-06,3.96540629119143e-06,0,5.50998137718128e-06,4.44224132502129e-06,8.1631751486058e-06,0,0,6.72466530380117e-06,0,0,0,0,8.43992743408599e-06,1.18969284935597e-05,0,0,3.88313812312596e-06,3.41578256121897e-06,1.51645965307447e-06,1.31029542794249e-05,8.36895270136371e-06,5.38137729693601e-06,0,7.28212980180605e-06,4.8215056442651e-06,1.65045629521796e-05,0,5.6678956420668e-06,0,2.65288846981878e-05,0,4.40062512572459e-06,0,0,0,4.85052304806868e-06,2.32062004424437e-05,1.52002581334926e-05,0,0,7.23957884236325e-06,2.48422899315078e-05,3.1787521308992e-06,0,3.94930187156475e-06,3.02581524708303e-06,4.81282261301347e-06,0,9.70677942708768e-06,1.06955169513134e-05,8.97515041944142e-06,1.67053476296621e-05,3.63344693055808e-06,0,2.33087125345224e-05,0,4.65311590683816e-05,5.84723366957433e-06,4.26841956430107e-06,1.11614429194508e-05,0,8.10668790402719e-07,4.918734633873e-06,0,4.57320808907058e-06,1.5185752119931e-05,1.8158084281757e-05,8.80946074801131e-06,1.24880780791919e-05,8.38013930103281e-06,6.89791006874383e-06,3.56669555870205e-06,2.61351652202421e-06,4.00927513469548e-06,0,5.26651745341676e-06,0,0,6.81323124552804e-06,6.67318030426941e-06,0.000109855198971518,1.20599095250192e-05,8.54786619244592e-06,1.07220375074957e-05,4.73232099522603e-06,3.73513970039858e-05,3.88095569652268e-06,7.09522866612103e-06,7.52049044396348e-06,5.07584469624988e-06,3.82341677090788e-06,2.39417879368104e-06,6.07378936264139e-06,0,7.11052962779933e-06,5.87876557943311e-05,2.17860332954875e-06,6.95398356729296e-06,8.24981253224507e-05,1.28632240424626e-05,2.8275302986504e-05,1.11365320265569e-05,1.03815686804918e-05,0,0,0,0,0,1.99445921501542e-06,6.28095697590997e-06,0,0,4.26043196945782e-05,4.04367165386171e-06,1.49607254801033e-05,5.84329014992085e-06,5.78412536876898e-06,0,0,0,9.07617087861872e-06,0,0,2.76881898195233e-06,8.93264146303268e-06,0,5.24569898031946e-06,0,0,8.31177554599561e-06,1.67892169270106e-06,5.25388881591821e-06,3.51139196844717e-06,1.70457900375948e-06,0,2.26267294834959e-06,1.11300686005052e-05,6.70986477609517e-06,1.30984870803406e-05,5.04583298292826e-06,1.19321745674679e-05,7.31809530561338e-06,4.90580602142636e-06,3.63767617350305e-05,0,1.4902541691233e-05,4.61251598525071e-06,0,0,4.01051387875267e-06
"Geobacter",6.64912853273021e-05,0.000126893001318126,0.00013036370911107,6.23546225851014e-05,0.000130784810774892,0.000153059534036359,0.000115119768015629,0.000234921999472527,0.000118161976052506,0.000131130004184082,9.05983842712412e-05,0.000102683965409562,0.00014898604420747,0.000163559973032977,0.000116164318055001,0.00014080553895547,2.12901675405035e-05,8.66910585987871e-05,0.000122424752250962,0.000184376219486304,0.000103804515569221,0.000142903814994984,6.77688700275162e-05,0.000109411214810417,0.000197156921671119,6.96070240137583e-05,0.000189382866417382,0.0001229155343273,3.08141932089829e-05,8.81757740452187e-05,9.15570045071605e-05,0.000185762648698457,0.000130495460458987,0.000236175398972738,0.000136879265444348,0.000138739539907844,0.000140341800190787,0.000121117292720151,7.47973098252061e-05,7.01323398051808e-05,6.46274205674884e-05,0.000178504242501255,7.15589855991663e-05,5.96826930699441e-05,0.000148446718210503,6.95829377370933e-06,0.000100972575467474,0.000135318663700774,4.65126874525397e-05,8.25076251302453e-05,6.75865645646828e-05,3.93274772924615e-05,0.000112841928827459,2.6673775113744e-05,0.00013059671440144,0.000134462135433526,9.79046648605998e-05,7.52095469023638e-05,5.0954464834862e-05,4.95136669458924e-05,8.97344577571718e-05,8.39324020603521e-05,8.34178185324398e-05,0.000143823800694447,0.00020152763685421,5.19456788378126e-05,9.21618059692364e-05,0.000188754406978264,7.71785365532295e-05,0.000101209349208973,0.000122812386308239,0.000146211058064267,4.06927538742825e-05,4.55797281441022e-05,3.72474593158806e-05,2.94314316600024e-05,4.09934331509197e-05,9.07576892806007e-05,3.38009357054989e-05,0.000124496316395558,9.64159499134097e-05,0.00150085954270547,4.09908626940811e-05,0.000257550924841957,8.02215095440344e-05,4.84048833225977e-05,0.000205895717369079,5.37413695603226e-05,2.42329348289057e-05,8.96673860626414e-05,6.36706834705028e-05,4.46975627265659e-05,4.89096524994842e-05,0.000203471943648487,0.000103475482777799,4.38482660380958e-05,0.000201718665569047,1.41787790464075e-05,5.25740885300305e-05,0.00023436034606527,4.74642995675364e-05,0.000167766797719924,2.61539767290352e-05,0.000170904125919418,0.000110402983698269,0.000371827799224473,5.64922190495387e-05,0.000280198723014145,0.000165128271047675,3.82049742965177e-05,0.000148881943132681,0.00013860265080462,0.000699197126688595,7.05101490945268e-05,6.20029653592128e-05,7.20834954950431e-05,5.78036240984478e-05,2.64417159715153e-05,0.000150703931065715,6.90649088912621e-05,0.000136573594626055,8.45633481861549e-05,4.67246741199899e-05,0.000112061628529941,4.03786101534715e-05,0.000179350691874953,0.000130436816606122,2.34340571270346e-05,0.000156506116179848,0.000208992896365435,8.87528575250378e-05,5.45395168053193e-05,4.11733327614815e-05,8.13022294232768e-05,4.37735888165435e-05,0.000117506577913918,0.000155445631551617,7.95472549977282e-05,0.000206395440512687,0.000160733977053671,0.000124183556190957,0.000141586937393356,0.000130467917870389,0.00017821091261508,9.81326595642684e-05,9.62612270385869e-05,8.4395446630351e-05,3.72845042141099e-05,0.000105947237556191,3.98434094095304e-05,9.3930456633944e-05,0.000178460120261579,0.000430872110995041,0.000228258515988243,7.94010159038089e-05,7.79040967074012e-05,8.50462340464486e-05,6.72163115800262e-05,9.87746254349013e-05,2.83539271290662e-05,4.19122796105645e-06,2.06637197635138e-05
"Geodermatophilus",5.5109685707213e-06,0,1.09136992682146e-05,0,0,0,8.83413923011156e-06,1.14894504331911e-05,0,0,0,8.20888062244476e-06,5.40160409253109e-06,0,0,8.81175818633316e-06,0,0,5.03861565972678e-06,2.29701318728212e-05,0,0,1.0444720614636e-05,0,0,4.5271548448641e-06,0,1.36952820806715e-05,0,2.58823407612514e-05,7.88789933570921e-06,0,1.96563652176012e-05,1.88130494365786e-05,6.15903029970218e-06,1.92755637962326e-05,9.96142354786509e-06,1.19394772515968e-05,2.60869697102981e-05,3.18589866634868e-05,3.52478634654427e-05,2.72674383890613e-05,0,2.26898800883139e-05,0,0,1.74729250379229e-05,1.66228500035042e-05,1.40857845621935e-05,1.03641969966329e-05,7.24387819853442e-06,5.02614650049686e-06,2.7151415178979e-05,1.63601771615964e-05,0,1.04729324965041e-05,2.51074745624294e-05,1.04372958862308e-05,9.31946125312831e-06,1.84941005264172e-05,1.50275897926205e-05,0,0,1.31918085077077e-05,7.96212643942094e-06,8.54029857310827e-06,1.02114329684798e-05,0,3.34467715689558e-05,2.47367890589297e-05,8.90717829498793e-05,1.7127637463724e-05,2.78734767144976e-05,0,1.55490546985998e-05,0,3.68361896619102e-06,4.06065394430311e-05,7.30837404682604e-05,0,6.19029381956513e-05,1.966646866238e-05,0,0,1.55049048828402e-05,0,2.25003294691101e-06,0,0,0,2.17331740602149e-05,3.45907434158207e-06,4.04489421230484e-05,0,2.23958056675745e-05,0,0,0,0,7.42083435301956e-05,1.65829548820219e-05,6.5414735594873e-05,1.54085622895391e-05,5.96922958427204e-06,3.8395708050335e-05,6.83215463683053e-06,1.60302903077312e-05,8.50900489078692e-06,0,4.61275054697272e-05,2.13622070679685e-05,0,2.75510633678585e-05,3.55331769350549e-06,4.56402149751826e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49663002568414e-05,7.38186677132098e-06,0,0,0,0,0,0,1.09547254649704e-05,1.60090053353158e-05,0,6.54347001270172e-06,0,4.62181157122709e-05,0,0,0,3.75030268190937e-05,0,0,1.20695770887241e-05,1.00589471065355e-05,0,8.83166690606913e-06,0,0,0,0,0,0,1.8720346832967e-05,0,0,0
"Georgenia",0,0,7.28212980180605e-06,0,0,3.59887825733087e-06,3.35283967558881e-06,7.94550930956915e-06,1.35879653332182e-05,0,0,5.3003059835466e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03667482757224e-06,0,1.82002114257894e-05,0,2.00717000289326e-05,0,5.77076865441577e-06,1.93989814495508e-05,8.3037288404236e-06,5.79876114188126e-06,2.18411562974036e-05,4.92838266435551e-06,0,7.17521330536122e-06,1.17833752029493e-05,7.2149522345842e-06,2.2232680545106e-05,0,5.3188398427234e-06,4.2939023235667e-06,0,0,2.06892039819448e-05,1.21367534704613e-05,8.12967972387666e-06,4.10710397668721e-06,0,2.97462348703213e-06,7.96212643942094e-06,0,6.01233903751614e-06,5.63348928424982e-06,0,0,0,0,0,6.84660226382258e-06,1.21688254162955e-05,0,0,1.68102340705021e-05,0,1.47822845539909e-05,1.06509467189577e-05,4.10430650345322e-06,1.28377820619466e-05,4.93860258712224e-06,1.22459121367655e-05,0,0,2.95914194352892e-06,8.98860171423717e-05,9.07405727026431e-06,1.02012857833662e-05,3.50969494170279e-05,1.76290788914013e-05,0,2.06730513854534e-05,0,0,1.11592244762757e-05,1.90581658323696e-06,1.11661457349511e-05,0,0,0,1.17459033755031e-05,0,6.83215463683053e-06,6.27990754323489e-06,0,0,5.7282523132341e-06,1.31715162750686e-05,2.04932781228026e-05,1.09378753445431e-05,6.27598969242528e-06,0,0,0,0,9.55760196793148e-06,0,7.17357450517726e-06,0,3.10623135670327e-06,6.88649917518831e-06,4.37198103204524e-06,8.14562261405851e-06,0,4.17353589073119e-05,3.86294364742247e-05,3.9432250348069e-05,8.61084762600776e-06,0,0,0,0,5.33354123686233e-06,0,1.56492524064323e-05,0,7.38778872401807e-06,0,5.61574954353399e-05,3.44435770455342e-05,0,1.04808562837974e-05,7.08718617053739e-06,1.02801417710628e-05,0,0,0,1.84400648808259e-06,6.29383158823317e-06,0,6.5534188904484e-06,0,1.22814907221177e-05,0,0,0,0,0,1.3189366167737e-05,0,0,0,0,2.65670828217868e-06,0,4.36853038851671e-06,0,3.52576869339814e-05,0,0
"Georhizobium",0,1.40870599085092e-06,0,0,7.7883823402722e-06,0,5.19794992854818e-06,0,7.34763225792091e-06,0,9.14702143789361e-06,1.01414094619056e-05,2.16271292966641e-06,0,1.17522412643352e-05,5.93311446244994e-06,0,0,0,9.26877352355443e-06,2.00908242042623e-06,0,0,1.17323771940388e-05,9.68607801015291e-06,2.50595728696043e-06,1.3979074073086e-05,2.39173776845374e-06,8.78923888088843e-06,8.43095542018828e-06,1.82976928380076e-05,0,9.49437766317915e-06,7.54051139748298e-06,0,9.2882357886641e-06,0,5.75050938243286e-05,7.39061793079696e-06,5.56620670524714e-06,7.10876493990585e-06,2.15983531449724e-05,1.08057430249284e-05,8.18445279922875e-06,7.1575464732335e-06,0,1.11489238563186e-05,1.08151542862297e-05,0.000120246906982337,0,2.45286595087578e-05,0,1.90644931521963e-05,2.28430031264045e-05,0,1.01516348607578e-05,1.38839823580864e-05,1.76318815764469e-05,0,6.58399168262287e-06,8.42048070729829e-06,2.82205862121271e-05,7.60431640750761e-06,1.37108590191251e-05,2.85718469449017e-06,0,4.5969104657286e-05,1.01709213359007e-05,1.3416908475949e-05,8.85860502112482e-06,7.14957088373495e-06,5.78911237025728e-05,0,9.48642923662064e-06,2.37904576144086e-05,0,0,4.02446502530528e-05,6.17040181656629e-06,0,7.38474874706021e-06,6.35434117035411e-06,0,3.685767633027e-06,0,0,0,1.32654264095948e-05,0,0,2.01215631338292e-05,6.78360650578321e-06,3.00080924148754e-05,6.28840752082106e-06,3.4807909121746e-06,1.14516670375499e-05,5.35225710204163e-05,1.05658163720283e-05,0,2.74488885076543e-05,2.22838336459147e-05,6.47740021428604e-06,1.10450047125353e-05,4.67619075992248e-06,3.06076886513892e-05,7.11245666266088e-06,3.56323250236383e-05,8.59660434128519e-06,1.35313319837265e-05,3.91060717893715e-05,2.12251199294365e-05,9.86966403663619e-06,4.43980353280013e-05,0,1.91227225221852e-05,1.45699936197818e-05,0,0,0,0,3.25817620700999e-05,0,0,0,0,0,0,4.37564199134294e-05,2.59245618030435e-05,1.53285253197292e-05,0,0,1.61626120397317e-05,0,0,0,1.72520843362637e-05,1.26259022030552e-05,1.36799158500311e-05,0,2.58678116584877e-06,0,5.41319483703446e-05,5.02959578589514e-06,0,2.50498275168552e-05,8.83413923011156e-06,1.68460185405572e-05,4.82739656228706e-05,0,1.45272386514238e-05,0,3.67768789278712e-06,0,6.48409379745996e-06,0,0,1.43693128953806e-05,1.0658610049422e-05,0,0,0
"Geosporobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11215952791949e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93902770300639e-06,0,1.41904573322421e-06,0,0,1.63860718753195e-06,0,6.90203336663794e-06,0,0,0,0,0,0,0,0,0,1.66496856196567e-06,0,0,0,0,5.22647222306583e-06,0,0,2.69955079474775e-06,0,0,0,0,0,0,0,2.57156575658955e-06,0,0,0,0,0,7.11819866585417e-06,0,0,0,0,0,0,0,9.85890821910168e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89971710046179e-06,0,6.46059681999485e-06,0,0,0,0,0,0,0,2.17943853974935e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00330763163214e-06,0,0,0,0,0,1.35710177345261e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64882455297618e-06,7.78469909607966e-07,0,0,0,0,0,0,0,1.63184553080753e-06,0,0,0
"Gibbsiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46906246269959e-05,0,1.11661457349511e-05,0,0,0,0,0,0,0,4.72722493932607e-06,0,0,0,0,0,0,0,0,1.6668576199146e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03260404819178e-05,0,0,0,0,2.19694167101245e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gilliamella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02178197933537e-06,0,0,0,0,0,2.87781027858642e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10590246169382e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83120816742282e-06,0,0,0,0,0,0,0,0,0,0,3.30802516233333e-06,0,0,1.54027070176517e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gillisia",1.44087720604304e-05,0,2.73383214341879e-05,0,0,2.01539374305828e-05,0,0,0,0,9.76516841364543e-06,0,0,2.55032144584154e-05,0,0,4.45710421426888e-05,5.97221484468652e-05,2.83526986173156e-05,0,0,2.06537332043819e-05,0.000107939408771194,0,0.000309794313854964,2.48525198218373e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.75527413979111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21248051263353e-05,0,0,0,0,0,0,0,0,0,8.76136508094887e-05,1.33148509153385e-05,0,0,0,0,0,0,9.17192179460278e-05,1.75268172308301e-05,0,0,0,0,2.30813907935398e-05,0,0,0,0,0,0,0,0,2.04722053165054e-05,0,1.78432387783792e-05,0,0,3.00724989963472e-05,7.81416432001585e-06,0,0,0,1.15306781443747e-05,0,4.51426312442679e-05,0,3.25812926635659e-05,1.21305238101052e-05,0,0,0,0,0,0,0,2.93490770429761e-05,0,9.83275786958677e-05,2.20972842813742e-05,0,1.84678077010982e-05,0,2.88170014241665e-05,0,9.72579936361288e-05,5.22715716153942e-05,0,0,0,6.94502787922988e-05,0.000126298860328464,0,7.05356333000752e-05,2.76378586576877e-05,2.90720978367848e-05,3.41291560759545e-05,1.82976928380076e-05,0,3.30066322950312e-05,0,0,0,4.11920187388271e-05,0.000138994724268855,0,9.18694310574771e-06,0,0,0,0,0,0,6.93710817726492e-05,0,0.000228617576238024,0,0,0,3.62360579063022e-05,0,1.00641732469148e-05
"Gilvibacter",3.03724441485639e-05,0,1.44148603460609e-05,0,5.28872366742038e-06,0,3.61778399245434e-05,1.20445674577318e-05,1.12343827623596e-05,0,0,1.65165905662818e-05,5.7847517030309e-06,3.64100886801651e-05,6.53266235316865e-06,6.25806327383359e-06,0,0,9.33723095244135e-06,2.72288156505182e-05,0,1.31146829276675e-05,6.97315567503634e-06,0,5.67531267877235e-06,5.07616813357927e-06,1.28406721031095e-05,0,0,0,0,0,4.17186602428748e-06,0,0,4.02280644887238e-06,8.28375353440151e-06,0,2.79888489806821e-05,0,0,6.16712920135677e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18306331029373e-05,0,0,0,0,8.17865047558233e-06,0,0,0,0,0,1.94544780813186e-05,0,0,0,0,0,0,0,2.25038819196311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05144969840379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64614182570062e-05,3.47914688685466e-06,0,0,0,0,0,0,0,1.32513946879177e-05,2.66735994931323e-05,5.3901397736083e-05,2.34647543880776e-05,0,0,0,0,0,1.17546974608394e-05,2.67579164082691e-05,0,0,0,4.79732103246419e-05,1.64698613984559e-05,0,5.80830344657791e-05,2.29109155854706e-05,0,0,0,0,0,0,0,0,0,0.000181112625331421,0,0,0,0,0,0,0,0,7.39114227699543e-06,0,0,0,0,0,4.7706276587093e-05,0,0
"Gimesia",0.000107241524662759,7.71300227070787e-06,0.00022648309399357,2.27223038371083e-05,2.24327498892804e-05,1.17174912851159e-05,3.74869537310307e-05,3.47873825750249e-05,3.63050875340242e-05,3.10424723474024e-05,3.36157964697685e-05,5.27967501109894e-05,5.42662004691813e-05,1.57876879973122e-05,9.96774833502839e-06,4.74546577723611e-05,2.04849638935838e-05,7.69696018607622e-06,2.14895480210812e-05,5.9894305665704e-05,2.38083062249705e-05,7.2244509201076e-06,1.89783330697454e-05,3.25479024767603e-05,1.84776364007528e-05,1.87151468740182e-05,1.90064527661365e-05,3.91189175811873e-05,3.20731536297349e-05,5.81661629669361e-05,2.29865724777843e-05,3.51814631576889e-05,7.29522625778334e-05,4.4052135702604e-05,5.82310178161535e-05,4.68864207888627e-05,4.64331825326838e-05,3.61313752177972e-05,2.28443109841023e-05,1.37429805012196e-05,4.54876705721684e-05,7.73541168759721e-05,9.54180453414624e-05,9.14151152938233e-05,1.43686914796552e-05,1.27499076442071e-05,2.89393435296943e-05,6.16808506263769e-05,8.79484800482511e-05,3.91782303911759e-05,5.23065249539845e-05,3.74224846110879e-06,2.00996557172608e-05,0.000151428952744873,4.84107395455704e-05,2.19480924857721e-05,0.000135227052099913,1.16445292560995e-05,3.22236957479645e-05,3.63394967934065e-05,5.79144644531447e-05,5.43499359447184e-05,3.64277732251784e-05,0.000111119121385156,7.44930221037351e-05,4.30727331118871e-05,0.000101075530697316,5.07900112769453e-05,1.74867905876825e-05,4.79567558206056e-05,4.96841099813669e-06,6.97571440414256e-05,2.21294338941398e-05,1.81590483142798e-05,1.16748524408103e-05,2.29855493299195e-05,5.55599533026684e-05,3.55239668732636e-05,1.160914173755e-05,2.66686106761185e-05,4.53431651365344e-05,3.14913478732924e-05,2.37789393331318e-05,7.21128294636868e-05,1.45559138773967e-05,3.08664877865361e-05,1.21305238101052e-05,2.87551505429606e-05,4.20378664165953e-06,1.9550429139867e-05,3.71729085046799e-05,1.44742913394957e-05,3.23137102837442e-05,2.70133538894151e-05,3.05582150484919e-05,1.21960285838581e-05,9.84745556445909e-06,7.99263474007153e-06,3.82149258983449e-05,2.84292312489633e-05,1.46496653393826e-05,8.1749282987504e-05,1.97980845694525e-05,7.58808171825502e-05,2.75907676980225e-05,1.41918162464151e-05,4.10496303887816e-05,3.78766578685989e-05,7.51141850239037e-05,3.5705542468799e-05,1.11097439721912e-05,3.7882223633172e-05,2.16142227963968e-05,1.95101786147194e-05,1.60512420499738e-05,8.65697295561649e-06,3.5907401822205e-05,1.14827290062533e-05,5.76011287307727e-05,6.25445125260518e-05,3.38972728782174e-05,3.83029857503574e-05,1.70492489227909e-05,4.10179295159231e-05,1.51314357035845e-05,1.44266112015736e-05,1.70717521864453e-05,4.25120679533368e-05,4.5121244127922e-05,7.13845968263821e-05,2.38996515089386e-05,7.5441051427756e-05,3.44013950168371e-05,0.000351833542652023,1.35994724431067e-05,0.000168355799355565,5.16724699156421e-05,1.20336162450033e-05,0.000214230326617902,2.01283464938295e-05,7.29171192149053e-05,0.000116856851513894,3.8469559803157e-05,3.36824810770456e-05,2.7533056127332e-05,7.37137163556932e-05,9.05410474305744e-05,2.12328315274563e-05,6.63004552568654e-05,2.2464614660429e-05,3.0183247823995e-05,0.000283612958198077,5.42449137914702e-05,1.31951413937019e-05,3.76279794230635e-05,2.38971958305661e-05,8.55559084807935e-05,0.000255254759467612,9.46511141811138e-05,2.46165151704644e-05,0,2.39335105801851e-06
